policy,fill_pct,blocks_used,blocks_free,load_imbalance,load_std_dev,max_blocks,min_blocks,num_files,write_count,read_count,avg_write_latency_ms,avg_read_latency_ms,metadata_bytes
fileaware,10,104,896,0.000000,0.0000,125,125,20,20,0,0.464844,0.000000,1152
fileaware,20,204,796,0.000000,0.0000,125,125,55,55,0,0.340137,0.000000,2672
fileaware,30,305,695,0.000000,0.0000,125,125,73,73,0,0.384548,0.000000,3652
fileaware,40,409,591,0.000000,0.0000,125,125,104,104,0,0.360260,0.000000,5060
fileaware,52,520,480,0.000000,0.0000,125,125,119,119,0,0.401972,0.000000,5984
fileaware,61,611,389,0.000000,0.0000,125,125,129,129,0,0.435394,0.000000,6668
fileaware,70,706,294,0.000000,0.0000,125,125,158,158,0,0.410680,0.000000,7976
fileaware,80,801,199,0.000000,0.0000,125,125,178,178,0,0.415671,0.000000,8996
fileaware,90,901,99,0.000000,0.0000,125,125,198,198,0,0.420556,0.000000,10036
