policy,timestamp_ms,fill_pct,blocks_used,blocks_free,load_imbalance,load_std_dev,max_blocks,min_blocks,num_files,write_count,read_count,avg_write_latency_ms,avg_read_latency_ms,metadata_bytes
rand,1763479565868.19,10,101,899,0.000000,0.0000,125,125,26,26,0,0.336689,0.000000,1332
rand,1763479565876.25,20,200,800,0.000000,0.0000,125,125,43,43,0,0.382319,0.000000,2272
rand,1763479565884.55,30,302,698,0.000000,0.0000,125,125,55,55,0,0.442822,0.000000,3064
rand,1763479565892.80,40,401,599,0.000000,0.0000,125,125,81,81,0,0.397934,0.000000,4292
rand,1763479565901.30,50,503,497,0.000000,0.0000,125,125,102,102,0,0.395608,0.000000,5372
rand,1763479565909.51,60,600,400,0.000000,0.0000,125,125,123,123,0,0.391836,0.000000,6432
rand,1763479565918.10,70,702,298,0.000000,0.0000,125,125,141,141,0,0.400015,0.000000,7416
rand,1763479565926.64,80,801,199,0.000000,0.0000,125,125,170,170,0,0.379771,0.000000,8740
rand,1763479565935.56,90,905,95,0.000000,0.0000,125,125,190,190,0,0.384687,0.000000,9796
